title,artist,year,avg_rating,ratings_count,genres,source,collection_date,rank,is_synthetic,provenance_status
Album_2023_0055,Artist_2023_0055,2023,3.14,84,Indie Rock,synthetic,2026-08-08T00:56:44.307637,2355,True,illustrative_synthetic
Album_2023_0056,Artist_2023_0056,2023,3.04,172,R&B,synthetic,2026-08-08T00:56:44.307637,2356,True,illustrative_synthetic
Album_2023_0057,Artist_2023_0057,2023,3.22,108,Hip-Hop,synthetic,2026-08-08T00:56:44.307637,2357,True,illustrative_synthetic
Album_2023_0058,Artist_2023_0058,2023,3.18,199,"Country, Classical, Reggae",synthetic,2026-08-08T00:56:44.307637,2358,True,illustrative_synthetic
Album_2023_0059,Artist_2023_0059,2023,3.66,59,Experimental,synthetic,2026-08-08T00:56:44.307637,2359,True,illustrative_synthetic
Album_2023_0060,Artist_2023_0060,2023,3.08,278,"Rock, Pop",synthetic,2026-08-08T00:56:44.307637,2360,True,illustrative_synthetic
Album_2023_0061,Artist_2023_0061,2023,3.64,195,"Hip-Hop, Country",synthetic,2026-08-08T00:56:44.307637,2361,True,illustrative_synthetic
Album_2023_0062,Artist_2023_0062,2023,4.67,50,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,2362,True,illustrative_synthetic
Album_2023_0063,Artist_2023_0063,2023,2.85,86,"Ambient, Country",synthetic,2026-08-08T00:56:44.307637,2363,True,illustrative_synthetic
Album_2023_0064,Artist_2023_0064,2023,4.0,50,R&B,synthetic,2026-08-08T00:56:44.307637,2364,True,illustrative_synthetic
Album_2023_0065,Artist_2023_0065,2023,3.38,50,"Electronic, Folk, Experimental",synthetic,2026-08-08T00:56:44.307637,2365,True,illustrative_synthetic
Album_2023_0066,Artist_2023_0066,2023,3.42,51,R&B,synthetic,2026-08-08T00:56:44.307637,2366,True,illustrative_synthetic
Album_2023_0067,Artist_2023_0067,2023,3.01,50,"Classical, R&B, Experimental",synthetic,2026-08-08T00:56:44.307637,2367,True,illustrative_synthetic
Album_2023_0068,Artist_2023_0068,2023,3.85,388,"Metal, Jazz, Ambient",synthetic,2026-08-08T00:56:44.307637,2368,True,illustrative_synthetic
Album_2023_0069,Artist_2023_0069,2023,3.46,193,"Jazz, Reggae",synthetic,2026-08-08T00:56:44.307637,2369,True,illustrative_synthetic
Album_2023_0070,Artist_2023_0070,2023,3.87,586,"Rock, Jazz, Classical",synthetic,2026-08-08T00:56:44.307637,2370,True,illustrative_synthetic
Album_2023_0071,Artist_2023_0071,2023,3.2,50,"Electronic, Hip-Hop, Experimental",synthetic,2026-08-08T00:56:44.307637,2371,True,illustrative_synthetic
Album_2023_0072,Artist_2023_0072,2023,3.28,179,"Reggae, Country",synthetic,2026-08-08T00:56:44.307637,2372,True,illustrative_synthetic
Album_2023_0073,Artist_2023_0073,2023,3.4,703,"Rock, Indie Rock, Jazz",synthetic,2026-08-08T00:56:44.307637,2373,True,illustrative_synthetic
Album_2023_0074,Artist_2023_0074,2023,3.65,3631,"Punk, Blues, Jazz",synthetic,2026-08-08T00:56:44.307637,2374,True,illustrative_synthetic
Album_2023_0075,Artist_2023_0075,2023,3.41,50,"R&B, Ambient, Experimental",synthetic,2026-08-08T00:56:44.307637,2375,True,illustrative_synthetic
Album_2023_0076,Artist_2023_0076,2023,3.67,274,Hip-Hop,synthetic,2026-08-08T00:56:44.307637,2376,True,illustrative_synthetic
Album_2023_0077,Artist_2023_0077,2023,3.4,50,"R&B, Alt. Rock, Reggae",synthetic,2026-08-08T00:56:44.307637,2377,True,illustrative_synthetic
Album_2023_0078,Artist_2023_0078,2023,3.49,50,Folk,synthetic,2026-08-08T00:56:44.307637,2378,True,illustrative_synthetic
Album_2023_0079,Artist_2023_0079,2023,3.14,6460,Hip-Hop,synthetic,2026-08-08T00:56:44.307637,2379,True,illustrative_synthetic
Album_2023_0080,Artist_2023_0080,2023,3.1,424,"Indie Rock, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,2380,True,illustrative_synthetic
Album_2023_0081,Artist_2023_0081,2023,3.33,82,"Experimental, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,2381,True,illustrative_synthetic
Album_2023_0082,Artist_2023_0082,2023,2.92,50,"Punk, Pop, Country",synthetic,2026-08-08T00:56:44.307637,2382,True,illustrative_synthetic
Album_2023_0083,Artist_2023_0083,2023,3.59,739,"Pop, Jazz",synthetic,2026-08-08T00:56:44.307637,2383,True,illustrative_synthetic
Album_2023_0084,Artist_2023_0084,2023,3.13,600,Rock,synthetic,2026-08-08T00:56:44.307637,2384,True,illustrative_synthetic
Album_2023_0085,Artist_2023_0085,2023,4.32,167,Punk,synthetic,2026-08-08T00:56:44.307637,2385,True,illustrative_synthetic
Album_2023_0086,Artist_2023_0086,2023,3.76,147,"Pop, Classical",synthetic,2026-08-08T00:56:44.307637,2386,True,illustrative_synthetic
Album_2023_0087,Artist_2023_0087,2023,4.14,50,"Reggae, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,2387,True,illustrative_synthetic
Album_2023_0088,Artist_2023_0088,2023,4.19,3554,"Indie Rock, Electronic",synthetic,2026-08-08T00:56:44.307637,2388,True,illustrative_synthetic
Album_2023_0089,Artist_2023_0089,2023,2.93,216,"Country, Punk",synthetic,2026-08-08T00:56:44.307637,2389,True,illustrative_synthetic
Album_2023_0090,Artist_2023_0090,2023,3.07,112,"Jazz, Folk, Rock",synthetic,2026-08-08T00:56:44.307637,2390,True,illustrative_synthetic
Album_2023_0091,Artist_2023_0091,2023,2.97,50,"Electronic, Jazz",synthetic,2026-08-08T00:56:44.307637,2391,True,illustrative_synthetic
Album_2023_0092,Artist_2023_0092,2023,3.38,398,Hip-Hop,synthetic,2026-08-08T00:56:44.307637,2392,True,illustrative_synthetic
Album_2023_0093,Artist_2023_0093,2023,3.54,388,"Punk, Experimental, Rock",synthetic,2026-08-08T00:56:44.307637,2393,True,illustrative_synthetic
Album_2023_0094,Artist_2023_0094,2023,3.64,802,"Punk, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,2394,True,illustrative_synthetic
Album_2023_0095,Artist_2023_0095,2023,2.76,104,"Electronic, Experimental",synthetic,2026-08-08T00:56:44.307637,2395,True,illustrative_synthetic
Album_2023_0096,Artist_2023_0096,2023,3.39,1225,"Indie Rock, R&B, Blues",synthetic,2026-08-08T00:56:44.307637,2396,True,illustrative_synthetic
Album_2023_0097,Artist_2023_0097,2023,3.19,413,Pop,synthetic,2026-08-08T00:56:44.307637,2397,True,illustrative_synthetic
Album_2023_0098,Artist_2023_0098,2023,3.48,150,"Punk, Metal, Blues",synthetic,2026-08-08T00:56:44.307637,2398,True,illustrative_synthetic
Album_2023_0099,Artist_2023_0099,2023,3.93,64,Electronic,synthetic,2026-08-08T00:56:44.307637,2399,True,illustrative_synthetic
Album_2023_0100,Artist_2023_0100,2023,4.14,50,"Hip-Hop, Metal",synthetic,2026-08-08T00:56:44.307637,2400,True,illustrative_synthetic
Album_2024_0001,Artist_2024_0001,2024,3.75,50,"Rock, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,2401,True,illustrative_synthetic
Album_2024_0002,Artist_2024_0002,2024,3.26,1945,Ambient,synthetic,2026-08-08T00:56:44.307637,2402,True,illustrative_synthetic
Album_2024_0003,Artist_2024_0003,2024,3.75,413,"Experimental, Ambient",synthetic,2026-08-08T00:56:44.307637,2403,True,illustrative_synthetic
Album_2024_0004,Artist_2024_0004,2024,3.29,601,"Ambient, Metal",synthetic,2026-08-08T00:56:44.307637,2404,True,illustrative_synthetic
Album_2024_0005,Artist_2024_0005,2024,2.88,1106,"Indie Rock, Punk, R&B",synthetic,2026-08-08T00:56:44.307637,2405,True,illustrative_synthetic
Album_2024_0006,Artist_2024_0006,2024,4.14,189,"Indie Rock, Country",synthetic,2026-08-08T00:56:44.307637,2406,True,illustrative_synthetic
Album_2024_0007,Artist_2024_0007,2024,3.66,291,Classical,synthetic,2026-08-08T00:56:44.307637,2407,True,illustrative_synthetic
Album_2024_0008,Artist_2024_0008,2024,3.49,309,"Rock, Punk",synthetic,2026-08-08T00:56:44.307637,2408,True,illustrative_synthetic
Album_2024_0009,Artist_2024_0009,2024,3.91,330,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,2409,True,illustrative_synthetic
Album_2024_0010,Artist_2024_0010,2024,3.31,276,Electronic,synthetic,2026-08-08T00:56:44.307637,2410,True,illustrative_synthetic
Album_2024_0011,Artist_2024_0011,2024,4.58,281,"Ambient, Experimental, Metal",synthetic,2026-08-08T00:56:44.307637,2411,True,illustrative_synthetic
Album_2024_0012,Artist_2024_0012,2024,3.44,265,"R&B, Electronic, Jazz",synthetic,2026-08-08T00:56:44.307637,2412,True,illustrative_synthetic
Album_2024_0013,Artist_2024_0013,2024,4.0,50,"Jazz, Punk",synthetic,2026-08-08T00:56:44.307637,2413,True,illustrative_synthetic
Album_2024_0014,Artist_2024_0014,2024,2.66,50,Indie Rock,synthetic,2026-08-08T00:56:44.307637,2414,True,illustrative_synthetic
Album_2024_0015,Artist_2024_0015,2024,3.4,50,Experimental,synthetic,2026-08-08T00:56:44.307637,2415,True,illustrative_synthetic
Album_2024_0016,Artist_2024_0016,2024,3.4,171,"Hip-Hop, Rock, Indie Rock",synthetic,2026-08-08T00:56:44.307637,2416,True,illustrative_synthetic
Album_2024_0017,Artist_2024_0017,2024,4.11,1314,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,2417,True,illustrative_synthetic
Album_2024_0018,Artist_2024_0018,2024,3.08,364,"Jazz, Punk",synthetic,2026-08-08T00:56:44.307637,2418,True,illustrative_synthetic
Album_2024_0019,Artist_2024_0019,2024,3.72,408,"Pop, Rock, Country",synthetic,2026-08-08T00:56:44.307637,2419,True,illustrative_synthetic
Album_2024_0020,Artist_2024_0020,2024,3.7,155,"Jazz, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,2420,True,illustrative_synthetic
Album_2024_0021,Artist_2024_0021,2024,3.48,76,Reggae,synthetic,2026-08-08T00:56:44.307637,2421,True,illustrative_synthetic
Album_2024_0022,Artist_2024_0022,2024,4.13,4014,"Punk, Folk, R&B",synthetic,2026-08-08T00:56:44.307637,2422,True,illustrative_synthetic
Album_2024_0023,Artist_2024_0023,2024,3.76,759,"Blues, Folk",synthetic,2026-08-08T00:56:44.307637,2423,True,illustrative_synthetic
Album_2024_0024,Artist_2024_0024,2024,3.54,104,Jazz,synthetic,2026-08-08T00:56:44.307637,2424,True,illustrative_synthetic
Album_2024_0025,Artist_2024_0025,2024,3.94,944,Blues,synthetic,2026-08-08T00:56:44.307637,2425,True,illustrative_synthetic
Album_2024_0026,Artist_2024_0026,2024,3.43,413,"Folk, Electronic",synthetic,2026-08-08T00:56:44.307637,2426,True,illustrative_synthetic
Album_2024_0027,Artist_2024_0027,2024,4.12,730,"Jazz, Blues, Country",synthetic,2026-08-08T00:56:44.307637,2427,True,illustrative_synthetic
Album_2024_0028,Artist_2024_0028,2024,2.94,127,"Rock, Alt. Rock, Folk",synthetic,2026-08-08T00:56:44.307637,2428,True,illustrative_synthetic
Album_2024_0029,Artist_2024_0029,2024,3.68,51,"Experimental, Punk",synthetic,2026-08-08T00:56:44.307637,2429,True,illustrative_synthetic
Album_2024_0030,Artist_2024_0030,2024,3.57,50,"Electronic, Country",synthetic,2026-08-08T00:56:44.307637,2430,True,illustrative_synthetic
Album_2024_0031,Artist_2024_0031,2024,4.17,50,R&B,synthetic,2026-08-08T00:56:44.307637,2431,True,illustrative_synthetic
Album_2024_0032,Artist_2024_0032,2024,3.71,718,Electronic,synthetic,2026-08-08T00:56:44.307637,2432,True,illustrative_synthetic
Album_2024_0033,Artist_2024_0033,2024,3.29,50,"Indie Rock, Classical, Rock",synthetic,2026-08-08T00:56:44.307637,2433,True,illustrative_synthetic
Album_2024_0034,Artist_2024_0034,2024,3.27,213,"Pop, Experimental",synthetic,2026-08-08T00:56:44.307637,2434,True,illustrative_synthetic
Album_2024_0035,Artist_2024_0035,2024,2.89,550,Blues,synthetic,2026-08-08T00:56:44.307637,2435,True,illustrative_synthetic
Album_2024_0036,Artist_2024_0036,2024,2.94,122,Rock,synthetic,2026-08-08T00:56:44.307637,2436,True,illustrative_synthetic
Album_2024_0037,Artist_2024_0037,2024,4.14,50,"Metal, Classical, Rock",synthetic,2026-08-08T00:56:44.307637,2437,True,illustrative_synthetic
Album_2024_0038,Artist_2024_0038,2024,4.4,166,"Ambient, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,2438,True,illustrative_synthetic
Album_2024_0039,Artist_2024_0039,2024,3.36,62,"Folk, Indie Rock, Country",synthetic,2026-08-08T00:56:44.307637,2439,True,illustrative_synthetic
Album_2024_0040,Artist_2024_0040,2024,3.29,2131,"Experimental, Country",synthetic,2026-08-08T00:56:44.307637,2440,True,illustrative_synthetic
Album_2024_0041,Artist_2024_0041,2024,3.88,675,Jazz,synthetic,2026-08-08T00:56:44.307637,2441,True,illustrative_synthetic
Album_2024_0042,Artist_2024_0042,2024,3.04,724,"Experimental, Classical, Folk",synthetic,2026-08-08T00:56:44.307637,2442,True,illustrative_synthetic
Album_2024_0043,Artist_2024_0043,2024,3.27,228,"Metal, Blues",synthetic,2026-08-08T00:56:44.307637,2443,True,illustrative_synthetic
Album_2024_0044,Artist_2024_0044,2024,4.04,586,"Jazz, Ambient, Pop",synthetic,2026-08-08T00:56:44.307637,2444,True,illustrative_synthetic
Album_2024_0045,Artist_2024_0045,2024,3.19,5059,Folk,synthetic,2026-08-08T00:56:44.307637,2445,True,illustrative_synthetic
Album_2024_0046,Artist_2024_0046,2024,2.68,208,"Jazz, Experimental",synthetic,2026-08-08T00:56:44.307637,2446,True,illustrative_synthetic
Album_2024_0047,Artist_2024_0047,2024,3.91,50,Electronic,synthetic,2026-08-08T00:56:44.307637,2447,True,illustrative_synthetic
Album_2024_0048,Artist_2024_0048,2024,3.26,50,"Indie Rock, Ambient, Jazz",synthetic,2026-08-08T00:56:44.307637,2448,True,illustrative_synthetic
Album_2024_0049,Artist_2024_0049,2024,4.18,527,"Electronic, Folk",synthetic,2026-08-08T00:56:44.307637,2449,True,illustrative_synthetic
Album_2024_0050,Artist_2024_0050,2024,3.48,72,Pop,synthetic,2026-08-08T00:56:44.307637,2450,True,illustrative_synthetic
Album_2024_0051,Artist_2024_0051,2024,3.64,2523,"Punk, Experimental",synthetic,2026-08-08T00:56:44.307637,2451,True,illustrative_synthetic
Album_2024_0052,Artist_2024_0052,2024,2.82,281,Classical,synthetic,2026-08-08T00:56:44.307637,2452,True,illustrative_synthetic
Album_2024_0053,Artist_2024_0053,2024,3.41,50,"Pop, Experimental, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,2453,True,illustrative_synthetic
Album_2024_0054,Artist_2024_0054,2024,3.68,50,"Reggae, Metal",synthetic,2026-08-08T00:56:44.307637,2454,True,illustrative_synthetic
Album_2024_0055,Artist_2024_0055,2024,2.67,981,"Folk, Jazz",synthetic,2026-08-08T00:56:44.307637,2455,True,illustrative_synthetic
Album_2024_0056,Artist_2024_0056,2024,3.43,50,Metal,synthetic,2026-08-08T00:56:44.307637,2456,True,illustrative_synthetic
Album_2024_0057,Artist_2024_0057,2024,4.43,770,"Hip-Hop, Electronic",synthetic,2026-08-08T00:56:44.307637,2457,True,illustrative_synthetic
Album_2024_0058,Artist_2024_0058,2024,3.51,50,Rock,synthetic,2026-08-08T00:56:44.307637,2458,True,illustrative_synthetic
Album_2024_0059,Artist_2024_0059,2024,4.62,50,Classical,synthetic,2026-08-08T00:56:44.307637,2459,True,illustrative_synthetic
Album_2024_0060,Artist_2024_0060,2024,3.88,50,"Blues, Metal, Classical",synthetic,2026-08-08T00:56:44.307637,2460,True,illustrative_synthetic
Album_2024_0061,Artist_2024_0061,2024,2.74,196,"Electronic, Ambient",synthetic,2026-08-08T00:56:44.307637,2461,True,illustrative_synthetic
Album_2024_0062,Artist_2024_0062,2024,3.49,129,"Indie Rock, Country, Metal",synthetic,2026-08-08T00:56:44.307637,2462,True,illustrative_synthetic
Album_2024_0063,Artist_2024_0063,2024,3.75,207,"Ambient, R&B",synthetic,2026-08-08T00:56:44.307637,2463,True,illustrative_synthetic
Album_2024_0064,Artist_2024_0064,2024,4.19,98,"R&B, Pop",synthetic,2026-08-08T00:56:44.307637,2464,True,illustrative_synthetic
Album_2024_0065,Artist_2024_0065,2024,2.26,50,"Country, Metal",synthetic,2026-08-08T00:56:44.307637,2465,True,illustrative_synthetic
Album_2024_0066,Artist_2024_0066,2024,3.01,80,Rock,synthetic,2026-08-08T00:56:44.307637,2466,True,illustrative_synthetic
Album_2024_0067,Artist_2024_0067,2024,3.66,5371,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,2467,True,illustrative_synthetic
Album_2024_0068,Artist_2024_0068,2024,3.97,50,"Hip-Hop, Pop, Rock",synthetic,2026-08-08T00:56:44.307637,2468,True,illustrative_synthetic
Album_2024_0069,Artist_2024_0069,2024,3.04,129,"Metal, Folk",synthetic,2026-08-08T00:56:44.307637,2469,True,illustrative_synthetic
Album_2024_0070,Artist_2024_0070,2024,3.45,50,Hip-Hop,synthetic,2026-08-08T00:56:44.307637,2470,True,illustrative_synthetic
Album_2024_0071,Artist_2024_0071,2024,3.23,50,"Ambient, Classical, R&B",synthetic,2026-08-08T00:56:44.307637,2471,True,illustrative_synthetic
Album_2024_0072,Artist_2024_0072,2024,3.9,50,"Metal, Ambient, Pop",synthetic,2026-08-08T00:56:44.307637,2472,True,illustrative_synthetic
Album_2024_0073,Artist_2024_0073,2024,2.78,50,Reggae,synthetic,2026-08-08T00:56:44.307637,2473,True,illustrative_synthetic
Album_2024_0074,Artist_2024_0074,2024,3.73,223,Punk,synthetic,2026-08-08T00:56:44.307637,2474,True,illustrative_synthetic
Album_2024_0075,Artist_2024_0075,2024,3.0,597,"Experimental, Electronic, Blues",synthetic,2026-08-08T00:56:44.307637,2475,True,illustrative_synthetic
Album_2024_0076,Artist_2024_0076,2024,3.85,1814,"R&B, Punk, Classical",synthetic,2026-08-08T00:56:44.307637,2476,True,illustrative_synthetic
Album_2024_0077,Artist_2024_0077,2024,3.59,191,"Classical, Rock",synthetic,2026-08-08T00:56:44.307637,2477,True,illustrative_synthetic
Album_2024_0078,Artist_2024_0078,2024,2.89,192,"Classical, Metal, Folk",synthetic,2026-08-08T00:56:44.307637,2478,True,illustrative_synthetic
Album_2024_0079,Artist_2024_0079,2024,3.74,50,"Indie Rock, Metal",synthetic,2026-08-08T00:56:44.307637,2479,True,illustrative_synthetic
Album_2024_0080,Artist_2024_0080,2024,3.32,175,"Punk, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,2480,True,illustrative_synthetic
Album_2024_0081,Artist_2024_0081,2024,3.45,259,"Reggae, Ambient",synthetic,2026-08-08T00:56:44.307637,2481,True,illustrative_synthetic
Album_2024_0082,Artist_2024_0082,2024,2.93,120,"Electronic, Pop",synthetic,2026-08-08T00:56:44.307637,2482,True,illustrative_synthetic
Album_2024_0083,Artist_2024_0083,2024,3.31,59,Country,synthetic,2026-08-08T00:56:44.307637,2483,True,illustrative_synthetic
Album_2024_0084,Artist_2024_0084,2024,2.93,50,"R&B, Classical",synthetic,2026-08-08T00:56:44.307637,2484,True,illustrative_synthetic
Album_2024_0085,Artist_2024_0085,2024,3.72,1777,"Hip-Hop, Punk",synthetic,2026-08-08T00:56:44.307637,2485,True,illustrative_synthetic
Album_2024_0086,Artist_2024_0086,2024,3.71,57,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,2486,True,illustrative_synthetic
Album_2024_0087,Artist_2024_0087,2024,4.02,89,"Hip-Hop, Experimental, Jazz",synthetic,2026-08-08T00:56:44.307637,2487,True,illustrative_synthetic
Album_2024_0088,Artist_2024_0088,2024,3.37,135,"Punk, Reggae",synthetic,2026-08-08T00:56:44.307637,2488,True,illustrative_synthetic
Album_2024_0089,Artist_2024_0089,2024,3.36,190,"Ambient, Experimental",synthetic,2026-08-08T00:56:44.307637,2489,True,illustrative_synthetic
Album_2024_0090,Artist_2024_0090,2024,3.58,199,Blues,synthetic,2026-08-08T00:56:44.307637,2490,True,illustrative_synthetic
Album_2024_0091,Artist_2024_0091,2024,3.53,50,"Hip-Hop, Blues, Reggae",synthetic,2026-08-08T00:56:44.307637,2491,True,illustrative_synthetic
Album_2024_0092,Artist_2024_0092,2024,4.01,1453,"Blues, Reggae",synthetic,2026-08-08T00:56:44.307637,2492,True,illustrative_synthetic
Album_2024_0093,Artist_2024_0093,2024,3.59,79,"Pop, Country, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,2493,True,illustrative_synthetic
Album_2024_0094,Artist_2024_0094,2024,3.08,71,"Ambient, Pop",synthetic,2026-08-08T00:56:44.307637,2494,True,illustrative_synthetic
Album_2024_0095,Artist_2024_0095,2024,4.32,50,Folk,synthetic,2026-08-08T00:56:44.307637,2495,True,illustrative_synthetic
Album_2024_0096,Artist_2024_0096,2024,3.41,579,Folk,synthetic,2026-08-08T00:56:44.307637,2496,True,illustrative_synthetic
Album_2024_0097,Artist_2024_0097,2024,3.27,54,"Metal, Jazz",synthetic,2026-08-08T00:56:44.307637,2497,True,illustrative_synthetic
Album_2024_0098,Artist_2024_0098,2024,3.5,50,Metal,synthetic,2026-08-08T00:56:44.307637,2498,True,illustrative_synthetic
Album_2024_0099,Artist_2024_0099,2024,3.53,598,"Electronic, Pop, Rock",synthetic,2026-08-08T00:56:44.307637,2499,True,illustrative_synthetic
Album_2024_0100,Artist_2024_0100,2024,4.11,294,"Ambient, Metal",synthetic,2026-08-08T00:56:44.307637,2500,True,illustrative_synthetic
Album_2025_0001,Artist_2025_0001,2025,3.93,380,"Punk, Experimental",synthetic,2026-08-08T00:56:44.307637,2501,True,illustrative_synthetic
Album_2025_0002,Artist_2025_0002,2025,2.92,50,"Punk, Ambient",synthetic,2026-08-08T00:56:44.307637,2502,True,illustrative_synthetic
Album_2025_0003,Artist_2025_0003,2025,3.4,227,Reggae,synthetic,2026-08-08T00:56:44.307637,2503,True,illustrative_synthetic
Album_2025_0004,Artist_2025_0004,2025,3.6,50,"Rock, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,2504,True,illustrative_synthetic
Album_2025_0005,Artist_2025_0005,2025,2.84,279,Indie Rock,synthetic,2026-08-08T00:56:44.307637,2505,True,illustrative_synthetic
Album_2025_0006,Artist_2025_0006,2025,4.23,101,Metal,synthetic,2026-08-08T00:56:44.307637,2506,True,illustrative_synthetic
Album_2025_0007,Artist_2025_0007,2025,3.12,1289,"Metal, Reggae",synthetic,2026-08-08T00:56:44.307637,2507,True,illustrative_synthetic
Album_2025_0008,Artist_2025_0008,2025,3.36,807,"Rock, R&B",synthetic,2026-08-08T00:56:44.307637,2508,True,illustrative_synthetic
Album_2025_0009,Artist_2025_0009,2025,2.88,271,"Ambient, Folk, Blues",synthetic,2026-08-08T00:56:44.307637,2509,True,illustrative_synthetic
Album_2025_0010,Artist_2025_0010,2025,3.57,89,"Ambient, Pop, Reggae",synthetic,2026-08-08T00:56:44.307637,2510,True,illustrative_synthetic
Album_2025_0011,Artist_2025_0011,2025,3.73,293,"Electronic, R&B",synthetic,2026-08-08T00:56:44.307637,2511,True,illustrative_synthetic
Album_2025_0012,Artist_2025_0012,2025,3.61,460,"Ambient, Metal",synthetic,2026-08-08T00:56:44.307637,2512,True,illustrative_synthetic
Album_2025_0013,Artist_2025_0013,2025,3.97,50,"Alt. Rock, Indie Rock",synthetic,2026-08-08T00:56:44.307637,2513,True,illustrative_synthetic
Album_2025_0014,Artist_2025_0014,2025,3.82,84,"Classical, Jazz",synthetic,2026-08-08T00:56:44.307637,2514,True,illustrative_synthetic
Album_2025_0015,Artist_2025_0015,2025,3.75,95,"Jazz, Pop",synthetic,2026-08-08T00:56:44.307637,2515,True,illustrative_synthetic
Album_2025_0016,Artist_2025_0016,2025,3.5,2671,"Electronic, Folk",synthetic,2026-08-08T00:56:44.307637,2516,True,illustrative_synthetic
Album_2025_0017,Artist_2025_0017,2025,3.46,645,"Blues, Ambient, Classical",synthetic,2026-08-08T00:56:44.307637,2517,True,illustrative_synthetic
Album_2025_0018,Artist_2025_0018,2025,3.91,461,Classical,synthetic,2026-08-08T00:56:44.307637,2518,True,illustrative_synthetic
Album_2025_0019,Artist_2025_0019,2025,3.43,76,"Indie Rock, Jazz, Rock",synthetic,2026-08-08T00:56:44.307637,2519,True,illustrative_synthetic
Album_2025_0020,Artist_2025_0020,2025,3.23,50,Classical,synthetic,2026-08-08T00:56:44.307637,2520,True,illustrative_synthetic
Album_2025_0021,Artist_2025_0021,2025,2.99,179,Punk,synthetic,2026-08-08T00:56:44.307637,2521,True,illustrative_synthetic
Album_2025_0022,Artist_2025_0022,2025,3.5,50,Punk,synthetic,2026-08-08T00:56:44.307637,2522,True,illustrative_synthetic
Album_2025_0023,Artist_2025_0023,2025,3.82,786,"Experimental, Blues",synthetic,2026-08-08T00:56:44.307637,2523,True,illustrative_synthetic
Album_2025_0024,Artist_2025_0024,2025,3.67,745,"Electronic, Punk, Classical",synthetic,2026-08-08T00:56:44.307637,2524,True,illustrative_synthetic
Album_2025_0025,Artist_2025_0025,2025,4.15,767,"Rock, Punk, Metal",synthetic,2026-08-08T00:56:44.307637,2525,True,illustrative_synthetic
Album_2025_0026,Artist_2025_0026,2025,3.57,239,"Electronic, Ambient",synthetic,2026-08-08T00:56:44.307637,2526,True,illustrative_synthetic
Album_2025_0027,Artist_2025_0027,2025,2.91,64,"Metal, Indie Rock, Pop",synthetic,2026-08-08T00:56:44.307637,2527,True,illustrative_synthetic
Album_2025_0028,Artist_2025_0028,2025,2.87,1199,"Country, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,2528,True,illustrative_synthetic
Album_2025_0029,Artist_2025_0029,2025,3.42,50,"Blues, Indie Rock",synthetic,2026-08-08T00:56:44.307637,2529,True,illustrative_synthetic
Album_2025_0030,Artist_2025_0030,2025,3.22,1274,"Rock, Punk, Pop",synthetic,2026-08-08T00:56:44.307637,2530,True,illustrative_synthetic
Album_2025_0031,Artist_2025_0031,2025,3.4,198,"Rock, Ambient",synthetic,2026-08-08T00:56:44.307637,2531,True,illustrative_synthetic
Album_2025_0032,Artist_2025_0032,2025,4.0,3027,Electronic,synthetic,2026-08-08T00:56:44.307637,2532,True,illustrative_synthetic
Album_2025_0033,Artist_2025_0033,2025,2.86,188,"Electronic, R&B, Rock",synthetic,2026-08-08T00:56:44.307637,2533,True,illustrative_synthetic
Album_2025_0034,Artist_2025_0034,2025,3.72,62,"Experimental, Jazz, Blues",synthetic,2026-08-08T00:56:44.307637,2534,True,illustrative_synthetic
Album_2025_0035,Artist_2025_0035,2025,3.22,64,Hip-Hop,synthetic,2026-08-08T00:56:44.307637,2535,True,illustrative_synthetic
Album_2025_0036,Artist_2025_0036,2025,4.0,547,"Indie Rock, Blues",synthetic,2026-08-08T00:56:44.307637,2536,True,illustrative_synthetic
Album_2025_0037,Artist_2025_0037,2025,3.36,956,"Country, Rock, Punk",synthetic,2026-08-08T00:56:44.307637,2537,True,illustrative_synthetic
Album_2025_0038,Artist_2025_0038,2025,3.71,364,Reggae,synthetic,2026-08-08T00:56:44.307637,2538,True,illustrative_synthetic
Album_2025_0039,Artist_2025_0039,2025,3.03,50,Metal,synthetic,2026-08-08T00:56:44.307637,2539,True,illustrative_synthetic
Album_2025_0040,Artist_2025_0040,2025,3.51,750,"Metal, Electronic, Ambient",synthetic,2026-08-08T00:56:44.307637,2540,True,illustrative_synthetic
Album_2025_0041,Artist_2025_0041,2025,3.64,93,"Pop, Ambient, Blues",synthetic,2026-08-08T00:56:44.307637,2541,True,illustrative_synthetic
